"ENSEMBL","fc","adj.P.Val"
"ENSG00000288018",2.5825608190208,0.00272751215617336
"ENSG00000171428",-2.62074101282903,0.00205172675004633
"ENSG00000164161",-4.46863691310303,0.0032826702710317
"ENSG00000136159",-1.88884496405072,0.00158412702136885
"ENSG00000244021",2.17933209242819,0.00134793131153056
"ENSG00000100346",6.30523259984643,0.0032749613292397
"ENSG00000171150",-1.84457298651669,0.00194061266459591
"ENSG00000259116",4.40137905249088,0.00309016507864237
"ENSG00000007545",-1.69169574450425,0.00156550279745891
"ENSG00000105701",1.43337155679313,0.00127538067854067
"ENSG00000184678",2.57693759128382,0.00236800748879175
"ENSG00000181773",2.54026713572716,0.00266808340682936
"ENSG00000234981",2.20981762452375,0.00213004729671867
"ENSG00000261278",4.78053735698223,0.00320637363622428
"ENSG00000034677",-2.16434287205483,0.00185443762486632
"ENSG00000243071",1.97207307003126,0.00152494478502381
"ENSG00000234851",1.58045576902027,0.0015193960365174
"ENSG00000172331",-1.93442146202912,0.00180065257625493
"ENSG00000277654",2.26425288352182,0.0019165214822527
"ENSG00000259319",-6.65842343079689,0.00365732970323623
"ENSG00000163521",2.06278972010399,0.00209683506666693
"ENSG00000197245",2.51489028275067,0.0026683959080943
"ENSG00000120318",3.06629608592202,0.00283385012784413
"ENSG00000156030",-2.30618682788844,0.00165869382054195
"ENSG00000115325",1.56808243886569,0.00158801387042218
"ENSG00000231468",3.97157382309067,0.00315699357601935
"ENSG00000226200",2.39776987642506,0.00217080770178546
"ENSG00000260274",2.96346503416651,0.00308055689095798
"ENSG00000230513",2.35188226251885,0.00220551474198474
"ENSG00000228506",1.91801592664864,0.00206831761690799
"ENSG00000166171",1.60983595760353,0.00152328565425146
"ENSG00000154920",-1.63556961712308,0.00163379009078263
"ENSG00000220842",1.97466645070481,0.00130168855336914
"ENSG00000286051",3.96135912321046,0.00310763994281829
"ENSG00000143258",-1.89957905114185,0.00155869046638829
"ENSG00000256008",-3.55963053546877,0.00344938528803459
"ENSG00000177058",-1.80937242068586,0.00186853233753506
"ENSG00000156042",3.33034376977403,0.00310254104259871
"ENSG00000181804",-3.57699949493782,0.00319083404804318
"ENSG00000060138",-1.79565978782696,0.00137147388188039
"ENSG00000100528",-1.7347791924313,0.00163098526163093
"ENSG00000182791",-3.28393455626444,0.00328636698104305
"ENSG00000227973",2.63972889334698,0.00246489320082284
"ENSG00000105186",-2.06406389942957,0.00148049454320733
"ENSG00000267198",2.64432291842787,0.00225812279596198
"ENSG00000269688",3.44628497505573,0.00238028273142208
"ENSG00000143093",-1.49113210408761,0.00150585111267258
"ENSG00000165417",-1.99008006101765,0.00171174615829875
"ENSG00000102172",-1.67969385566173,0.00138304042499402
"ENSG00000185567",-6.49497650994565,0.00343222890949915
"ENSG00000179611",-1.89933131602571,0.00189566149310262
"ENSG00000141127",-1.73043073904893,0.00158941958396369
"ENSG00000111843",1.75300247636211,0.00138906981600112
"ENSG00000267002",1.81688461652159,0.00172325447463401
"ENSG00000124279",-1.73580053554248,0.00183555359296895
"ENSG00000144792",9.60007255326759,0.00378624060782387
"ENSG00000138434",-2.77840493598876,0.00171174615829875
"ENSG00000128000",-1.85343664935046,0.00208808779929413
"ENSG00000140153",-1.89912000246866,0.00176056941491167
"ENSG00000263781",3.08083346722101,0.00234940797159552
"ENSG00000065559",-2.04440965865317,0.00181232655030841
"ENSG00000282886",-1.94516362070138,0.00189358478543845
"ENSG00000112837",2.10211907059537,0.00192092450970303
"ENSG00000140451",1.69595168073447,0.00155582705701337
"ENSG00000227879",-6.01304683536403,0.00367458952495296
"ENSG00000235238",-2.01102664160215,0.00207436511848264
"ENSG00000286797",4.46176319589277,0.00347310888334958
"ENSG00000104497",-3.23677878173561,0.00275888143778532
"ENSG00000269378",-3.56955468288583,0.00180041669777073
"ENSG00000166439",-1.83409011290157,0.00205663400613437
"ENSG00000260063",4.91773362010626,0.00350053057198683
"ENSG00000233347",1.91328815244977,0.00236408604234314
"ENSG00000269054",4.83117512364139,0.00314303993425747
"ENSG00000230415",-2.94448442260047,0.0031036280570846
"ENSG00000184083",-1.91529286223382,0.00209473579491703
"ENSG00000126368",-1.97752290728913,0.00203442060443598
"ENSG00000284747",3.22153521358051,0.00308101165448417
"ENSG00000237730",2.31169963264682,0.00284684087177917
"ENSG00000167191",2.28304859494925,0.00192379660023969
"ENSG00000067191",-1.71153283246067,0.00196202568842509
"ENSG00000239911",-3.73490765943898,0.00336498179676228
"ENSG00000143669",-3.0721076968636,0.00281278014131951
"ENSG00000105287",1.76659447321855,0.00153280520328809
"ENSG00000243479",3.25591067151542,0.00326041937304983
"ENSG00000226439",3.24706186608746,0.00289808230021941
"ENSG00000226221",1.70918183007011,0.00148424607778663
"ENSG00000206147",3.23891876387254,0.0033327343597546
"ENSG00000235560",-2.20216130461436,0.00257057296128915
"ENSG00000176476",1.73451689653098,0.00159987344111993
"ENSG00000284707",-2.34354043821588,0.00256943739664393
"ENSG00000166881",-2.3410144513283,0.00171377861348009
"ENSG00000163597",1.48869107782197,0.00158412702136885
"ENSG00000232618",-6.63975351175879,0.00392938954995133
"ENSG00000087303",-4.39138367534171,0.00368633923519205
"ENSG00000170906",1.7240625555262,0.00146749638842897
"ENSG00000129071",-1.61814735030029,0.00161477733656043
"ENSG00000116641",-2.02325704155699,0.00187652222489712
"ENSG00000141556",-1.50898128647352,0.00144484959234409
"ENSG00000123091",-1.931892064917,0.00193663612960924
"ENSG00000057657",-3.27476130238523,0.00308055689095798
"ENSG00000068383",-1.80473571409954,0.00193815199297383
"ENSG00000146232",-1.68680775376092,0.00176632267990746
"ENSG00000265806",-3.22254758693063,0.00335914953040327
"ENSG00000103245",-1.79558107800294,0.00151525404478284
"ENSG00000230202",1.77040722997454,0.00144076213954324
"ENSG00000134452",-1.5816748418943,0.00156783767605378
"ENSG00000231133",-4.45186185886968,0.00380737114431744
"ENSG00000154370",1.48432286949038,0.00154698908131893
"ENSG00000230773",3.41633970094669,0.00331453652653564
"ENSG00000227097",1.56027686341144,0.00138884749414021
"ENSG00000259431",-2.36814372234889,0.00248452002847535
"ENSG00000076321",-1.69287259744491,0.00196542855224833
"ENSG00000118855",-1.79080923917067,0.00180110835673254
"ENSG00000103067",9.58803375301764,0.00383854544310811
"ENSG00000243646",2.36452521844506,0.00279471352890818
"ENSG00000111445",-1.89750486204698,0.00162839631182527
"ENSG00000123609",-1.69626452458782,0.00158036704812353
"ENSG00000145919",-1.68629139948863,0.0017746032600527
"ENSG00000100461",-1.49223576863635,0.00156349874237301
"ENSG00000185008",2.29462243332211,0.00223149427183296
"ENSG00000250751",-3.96342841415704,0.00365033839768023
"ENSG00000179195",-2.55464108213738,0.001594694111858
"ENSG00000258354",4.19780370889595,0.00339183134413532
"ENSG00000173145",-1.60629623260806,0.00177323379637955
"ENSG00000106211",1.43204238071251,0.00143043025956273
"ENSG00000104756",-2.71290184253973,0.0018026291299633
"ENSG00000241458",1.86256359865642,0.00215210062644893
"ENSG00000160213",1.72490214539452,0.00150611611503349
"ENSG00000229117",1.61871924438771,0.00135610830411234
"ENSG00000116288",1.43068154061122,0.00139871290679659
"ENSG00000181392",-3.65551509461831,0.00336498179676228
"ENSG00000229839",-2.1989879776023,0.00261127406832727
"ENSG00000100147",-1.9249913929599,0.00210852188939519
"ENSG00000261535",5.72205068729691,0.00377466479533545
"ENSG00000284116",2.0063601126699,0.00191210201690114
"ENSG00000121691",-2.32450734506413,0.00162199886080129
"ENSG00000227486",-6.60688316332571,0.00404216152223759
"ENSG00000172771",2.91376175560555,0.00292246091582103
"ENSG00000148719",1.48128510421088,0.00161477733656043
"ENSG00000227347",-2.04847565421858,0.00226592423711065
"ENSG00000170502",-1.62344030515669,0.00178902995937329
"ENSG00000008256",-1.94019499959533,0.0019165214822527
"ENSG00000154783",-7.23836146769107,0.00408806562255534
"ENSG00000131828",-1.45672480521298,0.00151299891805675
"ENSG00000224791",4.51394484690041,0.00377477806177019
"ENSG00000180172",3.19587094708164,0.00288348307717291
"ENSG00000237938",3.09316841894626,0.00348839961649993
"ENSG00000167797",-1.54281193006734,0.00158533894920686
"ENSG00000068796",-1.64208258916586,0.00164521531581896
"ENSG00000139974",1.9195118135206,0.00232720515347985
"ENSG00000270781",5.57993241675763,0.00367744697319651
"ENSG00000072958",-1.46535892319099,0.00156286726303121
"ENSG00000168564",-2.28090479138734,0.00186838042183887
"ENSG00000182552",-1.79097606888377,0.00181988340439728
"ENSG00000170296",-1.91087560634975,0.0025170359404719
"ENSG00000251676",9.80102452027938,0.00386209286282584
"ENSG00000099622",1.39359666720312,0.00145115867054436
"ENSG00000166887",-1.49948631490438,0.0016472332610031
"ENSG00000196591",-1.46609600183976,0.00150433059962999
"ENSG00000116337",-1.4839984077838,0.00158955286744447
"ENSG00000165689",1.42345915249912,0.00154946084797363
"ENSG00000154265",-3.49926469312851,0.00352354950506051
"ENSG00000138640",1.71931785426738,0.00212359112599097
"ENSG00000143498",-1.70889878895881,0.00200365797727158
"ENSG00000099804",1.40840851312837,0.00151275073027066
"ENSG00000163933",-1.59399792145127,0.00187145620079226
"ENSG00000283599",-3.46821806486166,0.00378067862759491
"ENSG00000017797",-1.58514492049917,0.00150150342531547
"ENSG00000135740",2.45618797939578,0.00312948785410481
"ENSG00000205250",-1.63751250981502,0.00156550279745891
"ENSG00000196937",-2.28365405524102,0.00183015902704521
"ENSG00000102189",2.22261674671143,0.00194098193816621
"ENSG00000184557",2.43060655565875,0.00281001747962084
"ENSG00000176343",2.08984089654338,0.0024749688954015
"ENSG00000151332",-2.25198663456712,0.00201680952146474
"ENSG00000142082",-1.49808813091209,0.00178902995937329
"ENSG00000115825",-1.63616373175504,0.00183606177534245
"ENSG00000115604",2.20942183737837,0.00298512346162789
"ENSG00000047597",2.76846979727393,0.00191405389618894
"ENSG00000253755",-9.32168718991352,0.00425601309072994
"ENSG00000225756",-2.67505829494854,0.00263238754590506
"ENSG00000121210",-1.70798574239096,0.00169586974203858
"ENSG00000164024",-1.81333145438217,0.0016660053001037
"ENSG00000166478",-1.77394827304087,0.00196520772238729
"ENSG00000174442",-1.76880181782865,0.00174339934258629
"ENSG00000116741",1.91355849037879,0.00233239718996278
"ENSG00000119682",-1.52290859803738,0.00175710959087758
"ENSG00000198169",-1.75246882922436,0.00210060368222573
"ENSG00000236876",-3.31110818474297,0.00336498179676228
"ENSG00000223612",-2.61929683480473,0.00242287395757218
"ENSG00000168026",-2.84142648090512,0.00306626085275384
"ENSG00000233254",2.02379152548738,0.00211757310809336
"ENSG00000111785",-1.67034284181358,0.0021415240840144
"ENSG00000106804",-3.07947405483032,0.00317686679322786
"ENSG00000235605",2.37468191970935,0.00265727640177501
"ENSG00000090889",-1.52492253004666,0.00174896718423831
"ENSG00000224807",-16.7689593884416,0.00415779970267973
"ENSG00000008086",-3.30926011654303,0.00371406998424157
"ENSG00000168282",-2.57058970752196,0.00313465777757522
"ENSG00000271270",-1.92239413894167,0.00231648640400737
"ENSG00000005238",-1.73981970753949,0.00217431257711005
"ENSG00000112419",3.5675220179626,0.00339426751796818
"ENSG00000105771",1.66601121228578,0.00164461674779542
"ENSG00000132436",-2.11560457155604,0.00186123557144396
"ENSG00000170633",-1.77778679964825,0.00171204388708759
"ENSG00000196110",-2.74888686678603,0.00321027721191717
"ENSG00000131791",-1.91775178871249,0.00209683506666693
"ENSG00000132963",1.49208288820268,0.00153783667248883
"ENSG00000081026",-1.71259704446619,0.00224812738397239
"ENSG00000180855",-2.0935915426642,0.00289449395287542
"ENSG00000125977",1.64385851633434,0.00150347264789003
"ENSG00000196151",-1.87244886918855,0.00223648597492154
"ENSG00000213261",1.73341011663938,0.00196463304510798
"ENSG00000109184",-1.63689247889541,0.00196582687106111
"ENSG00000151665",-2.06060142463301,0.00233050706872494
"ENSG00000154978",-1.58506667264928,0.00169036448112371
"ENSG00000123444",-2.35015647386345,0.00259954508794886
"ENSG00000114686",-1.85692222862362,0.00160112535196262
"ENSG00000103549",-1.67246054784004,0.00166252966426781
"ENSG00000144152",-4.96950187399226,0.00422132551043929
"ENSG00000229161",2.07903558029542,0.00281717677098749
"ENSG00000174109",1.54916073948115,0.0018227903706179
"ENSG00000188873",2.12957586061541,0.00223074694366703
"ENSG00000006468",2.4871344656481,0.00304213191054483
"ENSG00000239470",1.95573055131183,0.00187302396911908
"ENSG00000172336",1.49201195571437,0.001594694111858
"ENSG00000137558",3.76084918009886,0.00380136016309686
"ENSG00000179598",-2.05946029121919,0.00203391723991899
"ENSG00000105835",-2.14047897820243,0.00179872763379678
"ENSG00000228887",2.08280579131049,0.00206597661238462
"ENSG00000143156",-1.65510821966387,0.00205164363575412
"ENSG00000286138",2.53172458238244,0.00312694139379674
"ENSG00000142949",-1.81384904482588,0.0016973966443477
"ENSG00000186834",1.87071683899343,0.00229253392525919
"ENSG00000085276",1.86809041661921,0.00250233474958288
"ENSG00000146828",-1.52390540945522,0.00173995271102722
"ENSG00000155660",-1.63408872597038,0.00164998626763046
"ENSG00000117906",-2.36692402376651,0.00192361104861639
"ENSG00000011405",-1.86870976115349,0.00226174840664468
"ENSG00000145388",-1.92443809218824,0.00193928208303722
"ENSG00000215319",5.38042517093627,0.00381026501296613
"ENSG00000102471",2.74966107872069,0.00234466738268883
"ENSG00000253811",8.0377395447505,0.00404799343824716
"ENSG00000233205",-2.41678099361942,0.00340114218789308
"ENSG00000273066",2.00369110519034,0.00261157714837157
"ENSG00000257285",-2.93512432668743,0.00348659974706882
"ENSG00000121774",-1.62629498502175,0.00158538690010239
"ENSG00000214653",-1.76690271689814,0.00216626138902397
"ENSG00000257557",2.67768900423303,0.0032256549320137
"ENSG00000214212",-2.85333762183785,0.00348659974706882
"ENSG00000186185",-1.55940329960811,0.00177919803780849
"ENSG00000128512",-3.49498017413903,0.00404633436920262
"ENSG00000271119",3.88297344386418,0.00404049039104479
"ENSG00000286873",2.78790531566879,0.00333243403563186
"ENSG00000154118",2.25139188152528,0.0030946983588201
"ENSG00000165732",1.67306261912534,0.00156005410119407
"ENSG00000159915",2.92806231090318,0.00336287964466417
"ENSG00000123892",3.76883514360258,0.00383758742061904
"ENSG00000229474",-2.81073666672823,0.0035590364640942
"ENSG00000182749",1.96964411845888,0.00227310588044225
"ENSG00000165359",-1.81356252283562,0.00221598477820703
"ENSG00000174915",1.7678918232153,0.00176566578128368
"ENSG00000245498",-4.30767936405609,0.00416542219776775
"ENSG00000225663",1.73183761315951,0.00176310363287359
"ENSG00000150433",-1.79070450588817,0.00207901099067878
"ENSG00000176473",1.69259702312343,0.00223648597492154
"ENSG00000010704",-2.29048598483634,0.00330431213709433
"ENSG00000253743",-4.86601338561558,0.0043184885872383
"ENSG00000245060",-2.17808981951637,0.00305481946855832
"ENSG00000251593",-2.63042724583845,0.00361690190679542
"ENSG00000134247",4.89671716497575,0.00416901257071469
"ENSG00000107581",1.58569800560519,0.00157501274081601
"ENSG00000157617",-1.6824451806844,0.00211958029231737
"ENSG00000167996",2.56171471066794,0.0017596362435362
"ENSG00000231663",2.20548644626526,0.00311469384602826
"ENSG00000259994",-3.86845706333977,0.00388325829547021
"ENSG00000261559",2.45045664411555,0.00328502622006202
"ENSG00000184281",1.74645850828466,0.00175128653422623
"ENSG00000277383",2.79119212856582,0.00349567375981529
"ENSG00000274104",2.48598425140261,0.00306626085275384
"ENSG00000177239",1.6821107329568,0.00174169607736889
"ENSG00000136628",1.51601666831165,0.00161477733656043
"ENSG00000066777",-1.88406852307881,0.00195072714306894
"ENSG00000173261",3.98560049239856,0.0037983584073844
"ENSG00000254536",3.09289316153072,0.00242287395757218
"ENSG00000159348",1.70148979894713,0.00191692814646906
"ENSG00000237748",3.42975845992923,0.00388816328001359
"ENSG00000229809",1.97004163997393,0.00218000329062471
"ENSG00000233885",-4.02219456150373,0.00447128786465783
"ENSG00000236516",5.00177757806856,0.00411144381585315
"ENSG00000148120",1.65088908495293,0.00223977095045399
"ENSG00000072756",-1.61932863475731,0.00198460752068868
"ENSG00000115421",-1.8156579672182,0.00226892755019361
"ENSG00000025770",1.784334762278,0.00166470618258558
"ENSG00000259529",-4.41221813067147,0.00458974223285028
"ENSG00000280388",15.7015210443261,0.00464998534224508
"ENSG00000134905",1.62807158128774,0.00174484009623107
"ENSG00000166783",-1.59259792841437,0.0020514106632993
"ENSG00000106701",-2.00835716192986,0.00271135349333677
"ENSG00000280441",2.41603268809785,0.00176640678969944
"ENSG00000130402",1.48204379554489,0.00162112765135275
"ENSG00000118564",-2.05272427401267,0.00210060368222573
"ENSG00000152348",-1.66088171357599,0.00229241633056626
"ENSG00000165030",-1.97670811481571,0.00222433944938432
"ENSG00000250346",2.04638060696371,0.00296562813727675
"ENSG00000283399",2.44694281353355,0.00352899251866005
"ENSG00000211456",-2.92004722293629,0.00202712209827128
"ENSG00000075539",-1.56256877124982,0.00203810016385061
"ENSG00000214517",-1.7178738306729,0.00186439938532467
"ENSG00000075702",1.57575583535985,0.00173115758321445
"ENSG00000213722",-1.48742475482368,0.00179625122759187
"ENSG00000099875",-1.63998512199923,0.00174067836968582
"ENSG00000248664",2.53196150159463,0.00327337456675643
"ENSG00000081181",2.09103539781154,0.00260758183492216
"ENSG00000104388",-1.61282050372729,0.00186483759683176
"ENSG00000158747",2.75286392177379,0.00284369803591987
"ENSG00000164167",-1.74303386859842,0.00185710190754262
"ENSG00000073905",-2.07622658564132,0.00301577036118529
"ENSG00000185298",1.44629982545024,0.00171174615829875
"ENSG00000119421",1.46246522802671,0.00173235362009514
"ENSG00000113575",-2.30373086544169,0.00220530016648159
"ENSG00000102763",-1.89693659536077,0.00229439459873171
"ENSG00000198728",1.39220901737336,0.00166080555710819
"ENSG00000225094",-4.53399333279275,0.00473394698567587
"ENSG00000272931",2.18107234536069,0.00284369803591987
"ENSG00000213399",1.68657797453136,0.0022322077338883
"ENSG00000180233",-2.36240265491852,0.00264745913313493
"ENSG00000118246",1.55802548480766,0.00191405389618894
"ENSG00000170364",-1.56714521205342,0.00208263506149086
"ENSG00000111707",-1.53946369384883,0.00186483759683176
"ENSG00000204764",3.58338087521555,0.00411769105434135
"ENSG00000187391",2.63190136565887,0.00343703167230584
"ENSG00000157916",1.4280843400671,0.00175159400014594
"ENSG00000072364",-1.60127275843042,0.00213521609449181
"ENSG00000135414",-1.60476061367019,0.00191191218334868
"ENSG00000152382",-2.13995818294485,0.00217599044100298
"ENSG00000230896",3.6026557899983,0.00434549858606147
"ENSG00000183632",3.24793016852347,0.00402904159780447
"ENSG00000028310",1.93806549703305,0.00174895017105866
"ENSG00000149131",10.5421504834572,0.00467056899239356
"ENSG00000181381",-2.2884011223325,0.00323268896479462
"ENSG00000163389",-1.67336688721996,0.00231946860731147
"ENSG00000127337",-2.13610561318122,0.00195473471254256
"ENSG00000008710",-1.70584065186337,0.00194469927663217
"ENSG00000219200",-1.98935273564866,0.0029918662626693
"ENSG00000111647",-1.92393498561128,0.0023786184675357
"ENSG00000241556",1.96681446217945,0.00211446514989851
"ENSG00000108506",-1.90454109985062,0.00223859952953794
"ENSG00000101017",2.88881295445954,0.00379794070805765
"ENSG00000188000",-2.77146715680065,0.00419061384709017
"ENSG00000229539",2.7444519767056,0.00317841042372275
"ENSG00000184743",1.55432974433659,0.00191405389618894
"ENSG00000083635",-1.55322963933708,0.00215507220264064
"ENSG00000033122",-2.59486486783138,0.00396209781447916
"ENSG00000122203",-2.02378812656878,0.0020784115403777
"ENSG00000162746",-2.78744704456755,0.00393545340697397
"ENSG00000113240",-1.83635619985705,0.0023900432799519
"ENSG00000163577",3.23235619597785,0.00354274427153407
"ENSG00000063244",-1.4984073529092,0.0016741195301984
"ENSG00000225675",-7.17588825028829,0.00488788384402693
"ENSG00000196431",3.75395589983554,0.00396451342371568
"ENSG00000105671",1.54175062883085,0.00176015606280299
"ENSG00000204237",1.64683120425176,0.00182683447277884
"ENSG00000170222",-1.94683034489183,0.00250842013029801
"ENSG00000278966",5.10601752222285,0.00482382427499024
"ENSG00000248925",2.89954297968856,0.00418989359953133
"ENSG00000159588",1.88722031520655,0.0029919413542841
"ENSG00000278291",-3.30320669006433,0.00442629181478873
"ENSG00000176444",-1.54236217545428,0.00190910770982601
"ENSG00000250321",3.35248409383999,0.00338214889528847
"ENSG00000248333",1.78076584250161,0.00172429245329598
"ENSG00000219201",-2.86471614751731,0.0028905425389668
"ENSG00000085741",2.85999441144718,0.00432956638143116
"ENSG00000048392",-2.0942646327674,0.00243719801787682
"ENSG00000245688",-6.49596338022442,0.00497037129090243
"ENSG00000198792",-1.99595082883987,0.00210069543349192
"ENSG00000166917",5.47311330977816,0.00444470859084326
"ENSG00000092094",-1.51107533060154,0.00193407363357276
"ENSG00000180257",-2.48636314455924,0.0031023349804233
"ENSG00000260001",-1.91009377416898,0.0027450119064891
"ENSG00000169398",2.05214944199555,0.00209562014549922
"ENSG00000108179",1.4492785406807,0.001752198084591
"ENSG00000267757",10.8644117863591,0.00508279219610372
"ENSG00000164597",-1.99457187654282,0.00222056221324604
"ENSG00000239486",4.563161242428,0.00435684978837361
"ENSG00000175302",-3.3170516392195,0.00379360530180967
"ENSG00000151917",1.91836512628317,0.00289981708437264
"ENSG00000113790",2.17996082393337,0.00301051191414648
"ENSG00000237172",-3.24102280693153,0.00419061384709017
"ENSG00000178053",2.48397182187876,0.00322025730274267
"ENSG00000242169",2.23113171931613,0.00340579440263846
"ENSG00000117410",1.45743457771801,0.00177239380623734
"ENSG00000092529",-4.30904777142104,0.00469336650296449
"ENSG00000226688",2.12278976116095,0.00268954275825505
"ENSG00000136448",1.55050639879807,0.00175935987444614
"ENSG00000205765",-2.4225102433697,0.00238318094749541
"ENSG00000235109",2.02643955398323,0.00300787008192716
"ENSG00000081087",-1.66432270393182,0.00245774394176537
"ENSG00000230648",2.76423715831472,0.0031023349804233
"ENSG00000156239",1.67852907454148,0.00238470224893096
"ENSG00000014919",-1.57488581160677,0.00217599044100298
"ENSG00000139437",-1.59591416286188,0.00198919247221492
"ENSG00000237676",2.54367086216047,0.00378095532360346
"ENSG00000160207",-2.67706889301923,0.00381618975115864
"ENSG00000108666",-1.72670969526226,0.00224289084451176
"ENSG00000246548",8.40699370306626,0.00501294083229773
"ENSG00000273139",3.58528664155748,0.0044435195692014
"ENSG00000263345",-4.05411865746071,0.00416908653031492
"ENSG00000161298",2.29403174323823,0.00379900686071384
"ENSG00000162642",-1.80485967447605,0.00213595179282746
"ENSG00000115525",1.66746438845806,0.00236208164784108
"ENSG00000181938",-1.70174867615004,0.00209331029244119
"ENSG00000203883",-1.84430954330212,0.00272935679211009
"ENSG00000130653",-2.03028832118297,0.00269594098711188
"ENSG00000184983",1.56325911874076,0.00185269699522552
"ENSG00000235513",-3.28118300073662,0.0043748024450288
"ENSG00000214300",3.62296612821629,0.0034485511833118
"ENSG00000174444",1.432846772791,0.00163028501698646
"ENSG00000109107",-1.44160780432479,0.00190044755285431
"ENSG00000261542",2.83082643627558,0.00443483416373218
"ENSG00000087152",-1.55744821676369,0.00189873697644182
"ENSG00000128654",-2.01900522572607,0.00205172456037326
"ENSG00000216854",3.73636925773296,0.00439311791772385
"ENSG00000269399",1.93520786638968,0.00285098750693628
"ENSG00000161981",1.46329133698348,0.00179036767883803
"ENSG00000197168",4.31742422079812,0.00393358396512107
"ENSG00000177706",-5.55555834275098,0.00505588832579768
"ENSG00000181744",-3.05628246944631,0.00253695874707282
"ENSG00000150990",1.59193253279324,0.00186016878745109
"ENSG00000076513",-1.54501160019782,0.00205103117558947
"ENSG00000267278",-2.2465952426262,0.00318127024206791
"ENSG00000153214",-1.94394960421677,0.00256634217519788
"ENSG00000100380",-1.55356755601973,0.00179419879246123
"ENSG00000235437",-1.57051995556923,0.00234135245793171
"ENSG00000107147",4.92427724097079,0.00475925135035996
"ENSG00000250506",-6.19509360022255,0.00517657553986449
"ENSG00000250519",2.73778545693228,0.00368611663499592
"ENSG00000094916",-1.56668024338826,0.00183529386116371
"ENSG00000168538",-2.31679008034728,0.00230604898355116
"ENSG00000166971",-3.16322692962531,0.00307299984856303
"ENSG00000117643",-3.40791445351966,0.00444098373305148
"ENSG00000137871",2.56163073924558,0.00296594781303668
"ENSG00000118454",-2.22253073495305,0.00240941727038993
"ENSG00000157538",-1.94520698331752,0.00214891989128104
"ENSG00000095066",1.73680837943167,0.00203746645874245
"ENSG00000185619",-1.57531963556481,0.00215218344105068
"ENSG00000139505",-2.53084422931647,0.00261127406832727
"ENSG00000279568",4.30883970539877,0.00501075522345673
"ENSG00000165556",3.9664186667639,0.004795558481919
"ENSG00000149499",1.56056707013625,0.00188225017800042
"ENSG00000076258",-3.22041273500577,0.00443434267351727
"ENSG00000259020",-2.10326069640705,0.00313050677219431
"ENSG00000155287",-1.48348486871495,0.00208865171852567
"ENSG00000277462",-1.9746444510182,0.00267075100759343
"ENSG00000182752",4.69518681418026,0.00491980890612727
"ENSG00000219102",-2.39473101120543,0.00351701744792706
"ENSG00000213859",-2.29488169942979,0.00355248531179112
"ENSG00000143067",2.76174099540243,0.0041104180967634
"ENSG00000167588",-2.3786021484295,0.00389213282653129
"ENSG00000180616",2.92515026828155,0.0043621859815039
"ENSG00000102901",1.49743404630412,0.00188893253057367
"ENSG00000261505",4.63208220132427,0.00419748245640107
"ENSG00000226457",2.49080265772278,0.00374684092763429
"ENSG00000108819",-1.68920095995146,0.00199582105495292
"ENSG00000168071",-1.90932527100884,0.00208697165426074
"ENSG00000185475",1.58604039743277,0.00233117702095593
"ENSG00000180818",1.86991478858446,0.0026878340130809
"ENSG00000164654",-1.57640705696948,0.00230031577362536
"ENSG00000225968",2.80365932295241,0.00397878438359379
"ENSG00000234630",-6.86635387557129,0.00539693345058912
"ENSG00000220793",2.02796445905221,0.00183396691889089
"ENSG00000136274",3.9289862065714,0.00413463668428658
"ENSG00000143882",-2.79768558139641,0.00411685259676537
"ENSG00000258857",-2.3507324479069,0.00360819504769735
"ENSG00000101844",-1.65330672147784,0.00257368887636616
"ENSG00000229503",1.96142464544746,0.00229918105118961
"ENSG00000177885",-1.48737721198864,0.00186750053397185
"ENSG00000183598",9.8986158256639,0.0052598217113942
"ENSG00000064313",-1.834917869659,0.00228165806557282
"ENSG00000196369",-1.58649180813279,0.00227884114696308
"ENSG00000114988",-1.62296491456085,0.00244166749625593
"ENSG00000186141",1.49408526627668,0.00205479194144224
"ENSG00000215301",-2.0026295766617,0.00193488485726011
"ENSG00000131653",-1.50452848465045,0.00192381159747638
"ENSG00000186086",2.97210941015131,0.00345795935715412
"ENSG00000104447",5.14128459221739,0.00504466860331089
"ENSG00000125772",-1.85551913848667,0.0023979025676016
"ENSG00000060749",-2.46294709251412,0.00243483605866572
"ENSG00000259448",-6.01167068905718,0.00539196520149303
"ENSG00000272620",7.12193437300929,0.00535537931386392
"ENSG00000185163",1.53502616118305,0.00196292277543947
"ENSG00000105717",2.326892462828,0.00381584307290529
"ENSG00000189343",1.4546276607642,0.00188236634088198
"ENSG00000243538",2.12188505483237,0.00268323932998012
"ENSG00000182944",-1.41318989987879,0.00187059766343506
"ENSG00000173171",1.5982713007059,0.00211868259776544
"ENSG00000146701",1.39199536579239,0.00181897197352931
"ENSG00000137486",1.42593371491634,0.00198075689901226
"ENSG00000135541",1.91827879989301,0.00229220177019954
"ENSG00000185090",-1.82321144051701,0.0025244980393932
"ENSG00000277117",-1.78481282860293,0.00256263941167144
"ENSG00000074071",1.66759141347722,0.00189049541559563
"ENSG00000140264",1.44376398883068,0.00186439938532467
"ENSG00000163273",-3.68724585945218,0.00510885022801151
"ENSG00000101940",1.57045997521207,0.00197437139843203
"ENSG00000135930",1.42506519275691,0.0019686752219499
"ENSG00000288156",1.92827167822498,0.0029603991363148
"ENSG00000277675",10.9258418763043,0.00527794428863935
